3,3,3,0,1.70025558943151e-17,0.166666666666666,3.33333333333333,1.70025558943151e-17,0.166666666666666,6.66666666666667,1.70025558943151e-17,0.166666666666666,10,1.70025558943151e-17,0.166666666666666,13.3333333333333,1.70025558943151e-17,0.166666666666666,16.6666666666667,1.70025558943151e-17,0.166666666666666,20,1.70025558943151e-17,0.166666666666666,23.3333333333333,1.70025558943151e-17,0.166666666666666,26.6666666666667,1.70025558943151e-17,0.166666666666666,30,1.70025558943151e-17,0.166666666666666
3,3,11,0,1.70025558943151e-17,0.166666666666666,3.33658215885651,1.70025558943151e-17,0.131700215096615,6.67169872398309,1.70025558943151e-17,0.0268162194004724,10.0038847454119,1.70025558943151e-17,-0.147939250126129,13.3316765604164,1.70025558943151e-17,-0.392489432142327,16.6536124364252,1.70025558943151e-17,-0.706726907979452,19.9682332130882,1.70025558943151e-17,-1.09051364882468,23.2740829432128,1.70025558943151e-17,-1.54368107635017,26.5697095322885,1.70025558943151e-17,-2.06603013676112,29.8536653763197,1.70025558943151e-17,-2.65733138823015
3,3,19,0,1.70025558943151e-17,0.166666666666666,3.33934145174973,1.70025558943151e-17,0.0966682427385848,6.67281632479654,1.70025558943151e-17,-0.113204055318955,9.99456834688452,1.70025558943151e-17,-0.462581522366947,13.2987618405453,1.70025558943151e-17,-0.950850369597911,16.5795919752575,1.70025558943151e-17,-1.57715280284439,19.8312949654143,1.70025558943151e-17,-2.34038852955783,23.0481581961825,1.70025558943151e-17,-3.23921669181029,26.2245302594648,1.70025558943151e-17,-4.27205822192317,29.3548308823338,1.70025558943151e-17,-5.43709861658449
3,3,27,0,1.70025558943151e-17,0.166666666666666,3.34160987137394,1.70025558943151e-17,0.0615784670420445,6.67001339148328,1.70025558943151e-17,-0.253270813547684,9.97205640178502,1.70025558943151e-17,-0.776636861626406,13.2346889229089,1.70025558943151e-17,-1.50645128616795,16.4450167293828,1.70025558943151e-17,-2.43982979306875,19.5903523088045,1.70025558943151e-17,-3.57308358414485,22.6582650040637,1.70025558943151e-17,-4.90173393560355,25.6366301404492,1.70025558943151e-17,-6.42052989837399,28.5136769434841,1.70025558943151e-17,-8.1234690503436
3,3,35,0,1.70025558943151e-17,0.166666666666666,3.34338620698663,1.70025558943151e-17,0.0264386330927582,6.66328799467366,1.70025558943151e-17,-0.393260486016273,9.93638590165619,1.70025558943151e-17,-1.08948266447302,13.139689223631,1.70025558943151e-17,-2.05733753886974,16.2506975033671,1.70025558943151e-17,-3.29002675918514,19.2475585771112,1.70025558943151e-17,-4.77889174135989,22.1092220672874,1.70025558943151e-17,-6.51347448642014,24.815587243338,1.70025558943151e-17,-8.48159103894676,27.3476442121074,1.70025558943151e-17,-10.6694170689077
3,3,43,0,1.70025558943151e-17,0.166666666666666,3.34466937831402,1.70025558943151e-17,-0.00874348866671389,6.65264236180087,1.70025558943151e-17,-0.533049423543222,9.8876251740213,1.70025558943151e-17,-1.40049865978932,13.0141248579417,1.70025558943151e-17,-2.60157388610595,15.9978386906763,1.70025558943151e-17,-4.1230973782589,18.8060305394502,1.70025558943151e-17,-5.94837557987788,21.4078900295515,1.70025558943151e-17,-8.05738225758079,23.7748705836256,1.70025558943151e-17,-10.4269782209173,25.8810026234762,1.70025558943151e-17,-13.0311651964512
3,3,51,0,1.70025558943151e-17,0.166666666666666,3.34545843608204,1.70025558943151e-17,-0.0439601047284212,6.63808288040348,1.70025558943151e-17,-0.672514042778076,9.82587373527518,1.70025558943151e-17,-1.70906855170522,12.8584870137732,1.70025558943151e-17,-3.13725358434579,15.6880294097839,1.70025558943151e-17,-4.934514170226,18.2698146650582,1.70025558943151e-17,-7.07246662059278,20.5630692881564,1.70025558943151e-17,-9.5173467849402,22.5315764800429,1.70025558943151e-17,-12.2305432798281,24.1442480969719,1.70025558943151e-17,-15.1692072688429
3,3,59,0,1.70025558943151e-17,0.166666666666666,3.34575256250587,1.70025558943151e-17,-0.0792034008215846,6.61962009616922,1.70025558943151e-17,-0.811530972080738,9.75126205497319,1.70025558943151e-17,-2.01458165324913,12.6733936746301,1.70025558943151e-17,-3.66250734848012,15.3232316166126,1.70025558943151e-17,-5.71990161814049,17.6438428969869,1.70025558943151e-17,-8.14256040241054,19.5853681176937,1.70025558943151e-17,-10.8784317657902,21.106092718591,1.70025558943151e-17,-13.8687342568146,22.1733432339173,1.70025558943151e-17,-17.0492198545083
3,3,67,0,1.70025558943151e-17,0.166666666666666,3.34555107173785,1.70025558943151e-17,-0.114465544225453,6.59726870571411,1.70025558943151e-17,-0.949977197343027,9.66395123210415,1.70025558943151e-17,-2.31643450583874,12.4595867031588,1.70025558943151e-17,-4.17551212836786,14.905765290018,1.70025558943151e-17,-6.47506808872168,16.9338784611539,1.70025558943151e-17,-9.150606213786,18.4870432615802,1.70025558943151e-17,-12.127085072492,19.52169772213,1.70025558943151e-17,-15.3210226800341,20.0088226519891,1.70025558943151e-17,-18.6428379362333
3,3,75,0,1.70025558943151e-17,0.166666666666666,3.34485341027347,1.70025558943151e-17,-0.149738686091799,6.57104754409874,1.70025558943151e-17,-1.08773020755869,9.56413258420566,1.70025558943151e-17,-2.61403247977099,12.2179283003587,1.70025558943151e-17,-4.67449965504951,14.4382908121256,1.70025558943151e-17,-7.19603628968572,16.1464523599717,1.70025558943151e-17,-10.0891904179568,17.2818156056994,1.70025558943151e-17,-13.2513268767016,17.8041033339215,1.70025558943151e-17,-16.570268306197,17.694787293523,1.70025558943151e-17,-19.9282746621743
